,user_name,register_date,message_count,signiture_text
2,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
3,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
4,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
5,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
6,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
7,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
8,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
9,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
10,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
11,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
12,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
13,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
14,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
0,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
1,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
2,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
3,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
4,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
5,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
6,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
7,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
8,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
9,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
10,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
11,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
12,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
13,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
14,מישהו 200,264,04-02-20,"
 
 
 
 
 
 
 
 
   https://thumbs.gfycat.com/UnitedLikelyAsiantrumpetfish-size_restricted.gif 
 I don't make rap, bitch, I make smooth jazz  
נוב 18 
   
 
 
 שריון מוסיף המון 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
 
 I love dancing with your mom 
"
0,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
1,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
3,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
4,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
5,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
6,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
7,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
8,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
9,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
10,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
11,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
12,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
13,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
14,Noob.Smokey,976,02-08-17,"
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
​​
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 זוגיות כוחות​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
0,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
1,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
3,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
4,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
5,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
6,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
7,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
8,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
9,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
10,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
11,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
12,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
13,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
14,DuaIity,"10,232",01-02-14,"
 
 
 
 
 
 
 
​​​ 
 
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
                  אני טבח ואני חנון,מה הסיכוי. 
 אוגוסט 19 עד מתי???
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
0,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
1,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
3,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
4,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
5,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
6,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
7,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
8,בחייאת,"2,044",04-10-15,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
0,maple_syrup,161,14-03-20,"
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
1,maple_syrup,161,14-03-20,"
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
2,maple_syrup,161,14-03-20,"
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
3,maple_syrup,161,14-03-20,"
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
4,maple_syrup,161,14-03-20,"
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
​ 
 
 
 
 
"
